"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","genSYMBOL","ENTREZID","GENENAME"
"ENSG00000035720",210.185689247578,6.0329434125156,0.676237019547508,8.92134449627208,4.60661252772199e-19,4.89990019198696e-15,"STAP1",26228,"STAP1"
"ENSG00000243238",437.718633604396,6.02403111101106,1.04930585519617,5.74096778473123,9.41369999413271e-09,5.0232636590765e-07,"IGKV2-30",NA,"IGKV2-30"
"ENSG00000211661",6.92060412173196,6.02301744914558,1.25590855443706,4.79574522194833,1.62071167015322e-06,4.81087529251993e-05,"IGLV3-22",NA,"IGLV3-22"
"ENSG00000253202",7.56014822418887,6.01292539699431,1.1976934197753,5.02042116764942,5.15583076044491e-07,1.73913910746086e-05,"IGKV3-25",NA,"IGKV3-25"
"ENSG00000211967",425.862220106392,5.99815392537596,0.899844925266203,6.66576401884082,2.6329202440247e-11,3.1232894047148e-09,"IGHV3-53",NA,"IGHV3-53"
"ENSG00000260655",441.403723753413,5.98915170187758,0.962542104162971,6.22222308611192,4.90159401789822e-10,4.06259389899045e-08,NA,NA,NA
"ENSG00000242371",2300.10382795871,5.98913757495176,0.961194484540344,6.2309321071644,4.63668033535281e-10,3.9038646306361e-08,"IGKV1-39",NA,"IGKV1-39"
"ENSG00000257221",15.7204981844541,5.98532916361822,0.895689481252386,6.68237071987193,2.35107345264564e-11,2.82040428097453e-09,"MIR4496",100616240,"MIR4496"
"ENSG00000239855",555.099372965344,5.98481773742053,0.991007856432809,6.03912239299821,1.54954679546109e-09,1.05428652970498e-07,"IGKV1-6",NA,"IGKV1-6"
"ENSG00000211644",3048.36147699826,5.98099624409061,0.786357141204402,7.60595400065928,2.82809872842513e-14,1.11413123980304e-11,"IGLV1-51",NA,"IGLV1-51"
"ENSG00000211895",90719.4810421212,5.97203015853052,0.97051699528157,6.15345242542393,7.58141265886492e-10,5.90055799864341e-08,"IGHA1",NA,"IGHA1"
"ENSG00000137392",30.452052070956,5.95979672147405,1.43057950435714,4.16600175196289,3.09988319449665e-05,0.000634899054790682,"CLPS",1208,"CLPS"
"ENSG00000211669",424.670846689909,5.95681209367849,0.927988439836685,6.41905851190001,1.37119702774687e-10,1.33399076693301e-08,"IGLV3-10",NA,"IGLV3-10"
"ENSG00000211594",3271.45706083944,5.94637871827364,0.838086858099215,7.09518191439018,1.29181447341402e-12,2.42910653440026e-10,"IGKJ4",NA,"IGKJ4"
"ENSG00000239951",9082.57906445122,5.94190419074632,0.875554539446879,6.78644667241409,1.14928957629195e-11,1.5280762658115e-09,"IGKV3-20",NA,"IGKV3-20"
"ENSG00000213231",6.66553480403416,5.93835699241538,1.63850131190151,3.62426135962249,0.000289788449193225,0.00432109785689523,"TCL1B",9623,"TCL1B"
"ENSG00000211953",2347.15132315542,5.93830762994769,0.879720391389472,6.75022164777656,1.47619468098285e-11,1.86187242174556e-09,NA,NA,NA
"ENSG00000243290",1064.58629461783,5.93147092948146,0.899476590136399,6.59435831296287,4.27099073488189e-11,4.81580616078025e-09,"IGKV1-12",NA,"IGKV1-12"
"ENSG00000231475",850.935936179155,5.92310559668158,0.972020732096083,6.09360006541105,1.10399270841073e-09,8.02469415156867e-08,"IGHV4-31",NA,"IGHV4-31"
"ENSG00000187912",123.67468688498,5.91740608226407,0.905066254099676,6.53809160982416,6.23087568706935e-11,6.67205514007997e-09,"CLEC17A",388512,"CLEC17A"
"ENSG00000187621",48.5514539550326,5.91448867201524,0.812269166673739,7.28143934877549,3.30277134865501e-13,8.36439950282391e-11,"TCL6",27004,"TCL6"
"ENSG00000253234",25.7759015328578,5.8960046781657,0.931116670158032,6.33218678940096,2.41710610107351e-10,2.17880948263434e-08,"IGLV2-5",NA,"IGLV2-5"
"ENSG00000196092",544.243871923071,5.88975491193728,1.01288007278129,5.81485910347161,6.0684978044617e-09,3.43343554858817e-07,"PAX5",5079,"PAX5"
"ENSG00000211659",954.925776637794,5.88756197043892,0.991684902100109,5.93692810888895,2.90411932189179e-09,1.8386993563803e-07,"IGLV3-25",NA,"IGLV3-25"
"ENSG00000211978",17.9955845462385,5.87957341275535,0.903628196002138,6.50662898608958,7.68559137619059e-11,7.99014608020113e-09,"IGHV5-78",NA,"IGHV5-78"
"ENSG00000253545",9.05381218504154,5.87120288859904,1.0973534926027,5.35032961409157,8.77941780575427e-08,3.63060652986193e-06,"IGHV3-52",NA,"IGHV3-52"
"ENSG00000211658",125.910370362731,5.86626305760819,1.2003690254188,4.88704967671214,1.02358273521234e-06,3.17420068810745e-05,"IGLV3-27",NA,"IGLV3-27"
"ENSG00000241755",1257.55397901488,5.86238921173509,0.9931210619321,5.90299555255622,3.56959900917433e-09,2.17793316219413e-07,"IGKV1-9",NA,"IGKV1-9"
"ENSG00000167483",1115.63759780319,5.86072018727928,0.837257703812027,6.99989998371525,2.56145296915153e-12,4.23632492312947e-10,"FAM129C",199786,"FAM129C"
"ENSG00000205056",367.56514135614,5.86060356024275,0.871926313877704,6.72144362082499,1.79932857820514e-11,2.19986877128452e-09,"RP11-693J15.5",100507616,"RP11-693J15.5"
"ENSG00000253703",9.18962781741804,5.8568044668548,1.0637498980567,5.50580966217175,3.67475398569119e-08,1.6680142202476e-06,"IGHV1-68",NA,"IGHV1-68"
"ENSG00000211949",3953.37105239588,5.83092071851524,0.992626893661405,5.87423205612261,4.2480796064731e-09,2.51495770394353e-07,"IGHV3-23",NA,"IGHV3-23"
"ENSG00000211959",2135.5318539834,5.82356509237425,0.905372923668075,6.43222802464685,1.25746904078517e-10,1.23085389851088e-08,"IGHV4-39",NA,"IGHV4-39"
"ENSG00000237914",22.2690134820981,5.81890178355598,0.900865744191569,6.45923304451745,1.05234948202777e-10,1.05267937214753e-08,"SIRPG-AS1",101929010,"SIRPG-AS1"
"ENSG00000211800",5.44634121985402,5.79656328073476,1.08665144015173,5.33433543319595,9.58951115547502e-08,3.92443377087284e-06,"TRAV20",NA,"TRAV20"
"ENSG00000254046",17.1596304462672,5.79472984108426,1.01827077124322,5.69075535184951,1.26478613740043e-08,6.50956865233027e-07,"IGHV1-17",NA,"IGHV1-17"
"ENSG00000253338",4.76610496086634,5.79238819395407,1.31633036016776,4.40040613605224,1.08048458339021e-05,0.000257685075156814,"IGLV3-29",NA,"IGLV3-29"
"ENSG00000136573",1329.45214181879,5.783577223021,0.790810817142186,7.31347763289526,2.60315655333994e-13,6.98039711067878e-11,"BLK",640,"BLK"
"ENSG00000211968",67.4823424584977,5.78299227928126,1.19673286208689,4.83231677050861,1.34953298894819e-06,4.07799220429326e-05,"IGHV1-58",NA,"IGHV1-58"
"ENSG00000166603",5.91747324663486,5.78192997034837,1.27987133796212,4.5175868845963,6.25483655594762e-06,0.000158658056041565,"MC4R",4160,"MC4R"
"ENSG00000253386",4.27704438443507,5.78160392571049,1.27698504235953,4.5275424017713,5.96736297826919e-06,0.00015209149571611,"IGHVII-49-1",NA,"IGHVII-49-1"
"ENSG00000211912",3.6351594112137,5.78050641019629,1.39946148743479,4.13052196298161,3.61940512668762e-05,0.000727758144880919,"IGHD2-21",NA,"IGHD2-21"
"ENSG00000227217",3.77432791897352,5.77924931353182,1.06019606748671,5.45111370506407,5.00553517954116e-08,2.19706502859915e-06,"RP11-367J7.3",NA,"RP11-367J7.3"
"ENSG00000224373",1779.1137021107,5.77649608931759,0.991645604821655,5.82516179291339,5.70572961676081e-09,3.24545155206484e-07,"IGHV4-59",NA,"IGHV4-59"
"ENSG00000253435",4.26242295167063,5.77093715526621,1.51373468892976,3.81238350251878,0.000137633105279053,0.00228386499711626,"IGKV2-4",NA,"IGKV2-4"
"ENSG00000251546",160.778055381782,5.75422254549972,1.01478508402149,5.67038542062161,1.42476630007491e-08,7.12606467639349e-07,"IGKV1D-39",NA,"IGKV1D-39"
"ENSG00000253705",21.5623141524231,5.74496117078766,1.20137714623099,4.78197973784586,1.73577178728998e-06,5.09553612993773e-05,NA,NA,NA
"ENSG00000258760",6.19358880513257,5.73889041767935,1.00533597408441,5.70843038110315,1.14022799184573e-08,5.92584286967384e-07,"CTD-2509G16.5",NA,"CTD-2509G16.5"
"ENSG00000159556",11.5661036015479,5.73704308850291,0.840319394123798,6.82721728026393,8.65775194258935e-12,1.21170554600012e-09,"ISL2",64843,"ISL2"
"ENSG00000242766",20.8108138443737,5.73538586846118,1.31343076501542,4.36672112548989,1.26125594078427e-05,0.000294200855777969,"IGKV1D-17",NA,"IGKV1D-17"
"ENSG00000241244",65.2784533597266,5.71616060311121,1.18298525967781,4.83197956724162,1.35182131823882e-06,4.08104240917699e-05,"IGKV1D-16",NA,"IGKV1D-16"
"ENSG00000235621",98.7016931350352,5.71216988567331,1.01200632531087,5.64440136667982,1.65756974453013e-08,8.14993074698868e-07,"LINC00494",284749,"LINC00494"
"ENSG00000213886",54.7471227915175,5.70432614728047,0.998783597282559,5.71127335571041,1.12133961491956e-08,5.86589296919397e-07,"UBD",10537,"UBD"
"ENSG00000253763",13.9241777904429,5.69886130526913,1.09935644512487,5.18381579563292,2.17391647765605e-07,8.07563152526246e-06,"IGHV3-6",NA,"IGHV3-6"
"ENSG00000254098",25.100633340133,5.69184359257184,0.894456259742157,6.36346778344713,1.97248781177129e-10,1.81389297042138e-08,"IGKV2-26",NA,"IGKV2-26"
"ENSG00000254073",4.26064458914047,5.68675845652717,2.09310463851935,2.71690117726266,0.00658962799894302,0.0517536375698429,"IGLVVII-41-1",NA,"IGLVVII-41-1"
"ENSG00000117215",198.425279226098,5.67554772980638,1.21860362939467,4.65741902691171,3.20198298487495e-06,8.81690628808574e-05,"PLA2G2D",26279,"PLA2G2D"
"ENSG00000232613",18.6466700891672,5.6705618341499,0.765790495387985,7.40484749850145,1.31301269448511e-13,3.87946621120555e-11,"AC007386.4",NA,"AC007386.4"
"ENSG00000253578",4.87872171206304,5.65943866114662,1.18985962346449,4.75639188820286,1.9708370747652e-06,5.70684310850793e-05,"IGKV1-22",NA,"IGKV1-22"
"ENSG00000110777",2466.81530246601,5.65394076305561,0.647093209784922,8.73744412328919,2.3844356342076e-18,1.26812235145941e-14,"POU2AF1",5450,"POU2AF1"
"ENSG00000211947",1087.58778523589,5.65381315148651,0.93181575954846,6.06752256929658,1.29898368704069e-09,9.07467228517623e-08,"IGHV3-21",NA,"IGHV3-21"
"ENSG00000211923",18.7542565381837,5.64784699370906,1.38611411595241,4.07459020055385,4.60954447379372e-05,0.000898537349778606,"IGHD3-10",NA,"IGHD3-10"
