"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","genSYMBOL","ENTREZID","GENENAME"
"ENSG00000258645",3.40415881057603,-1.87991615233077,0.733468650518665,-2.56304908328585,0.0103757379091333,0.0724341346650825,"HSPE1P2",NA,"HSPE1P2"
"ENSG00000125798",408.019272474919,-1.87984592718596,0.47250940760963,-3.9784306871177,6.93716278876334e-05,0.00127956569126843,"FOXA2",3170,"FOXA2"
"ENSG00000261003",19.0316865885141,-1.84645919784206,0.564113186066993,-3.27320694400996,0.00106334593307467,0.0124656020295418,"RP1-140C12.2",NA,"RP1-140C12.2"
"ENSG00000105989",23.0749425994686,-1.84282475404468,0.486131423647228,-3.79079537837481,0.000150165631292861,0.00245480804024344,"WNT2",7472,"WNT2"
"ENSG00000133317",24.7130236828984,-1.84167228711539,0.668701407651245,-2.75410260251149,0.00588533146098514,0.0474364553978368,"LGALS12",85329,"LGALS12"
"ENSG00000175497",15.0896840343217,-1.81679208855276,0.673627472951966,-2.6970278996954,0.00699614084817638,0.0541467025140209,"DPP10",57628,"DPP10"
"ENSG00000172232",15.5875839953296,-1.81147508023602,0.645481834931486,-2.80639203491806,0.00500996982570663,0.042103802248696,"AZU1",566,"AZU1"
"ENSG00000233431",12.2148132191391,-1.80098462012423,0.69872603046407,-2.57752615703766,0.0099510349789497,0.0701740389344276,"RP11-63N8.3",NA,"RP11-63N8.3"
"ENSG00000240761",7.61473151191166,-1.79968168248831,0.578388025620442,-3.11154727063683,0.0018610967489781,0.0195418220664334,"AC098831.4",NA,"AC098831.4"
"ENSG00000236996",16.256871328577,-1.79826827866115,0.594891495359891,-3.02285087732386,0.00250405603565244,0.0245935451208585,"MLIP-IT1",100874282,"MLIP-IT1"
"ENSG00000196415",18.8857997474922,-1.79689509846875,0.617151140628418,-2.91159649585846,0.00359586819510124,0.0324410953083632,"PRTN3",5657,"PRTN3"
"ENSG00000238280",2.12880767214525,-1.79489112854986,0.664767290943456,-2.70002924783273,0.00693333805063315,0.0537649616514469,"RP11-436D10.3",NA,"RP11-436D10.3"
"ENSG00000138207",170.44397449048,-1.79398708122421,0.60827258122026,-2.94931439721527,0.00318479804790997,0.0294912668917026,"RBP4",5950,"RBP4"
"ENSG00000233009",7.3962232761181,-1.79092733694133,0.555816358978778,-3.22215657745639,0.00127229585869584,0.0144737828345755,"NALCN-AS1",100885778,"NALCN-AS1"
"ENSG00000113389",724.49778283644,-1.78775774267118,0.363102054808497,-4.92356823376849,8.49802263312977e-07,2.68753124106215e-05,"NPR3",4883,"NPR3"
"ENSG00000122145",829.278418438063,-1.78512213837065,0.47413979840392,-3.76497004550102,0.000166569049354538,0.0026830385836467,"TBX22",50945,"TBX22"
"ENSG00000231426",9.27011419422548,-1.78496194537185,0.652451828044762,-2.73577583608117,0.00622334040349609,0.0496218871253274,"RP5-899B16.1",NA,"RP5-899B16.1"
"ENSG00000145708",634.819139859991,-1.77617628121732,0.613990432940811,-2.89284032115944,0.00381775334321634,0.0340206344856174,"CRHBP",1393,"CRHBP"
"ENSG00000237667",6.58134274543173,-1.76089790103663,0.612919128259394,-2.87296940142387,0.00406633498475544,0.0358642203879343,"LINC01115",339822,"LINC01115"
"ENSG00000229821",47.7166584302292,-1.76053251824409,0.448623487177355,-3.92429859016296,8.69827964236183e-05,0.00155565859477155,"RP11-567E21.3",NA,"RP11-567E21.3"
"ENSG00000267505",7.11618190959823,-1.75259589392655,0.606744209647405,-2.88852512485456,0.00387053106407476,0.0343843669973902,"CTC-296K1.3",NA,"CTC-296K1.3"
"ENSG00000223403",46.150521404963,-1.75182744167947,0.595218252854071,-2.94316821313772,0.00324871844507349,0.0299787754720344,"MEG9",100507257,"MEG9"
"ENSG00000253163",4.48454214517766,-1.7415357448695,0.694574124015266,-2.50734325488812,0.0121642519467446,0.0809850364324267,"RP11-443C10.1",NA,"RP11-443C10.1"
"ENSG00000239593",4.38594915813009,-1.73875142537146,0.451383387901903,-3.85205010191765,0.000117133048877765,0.00199877839020828,"RP11-477J21.6",NA,"RP11-477J21.6"
"ENSG00000255986",86.7342207026976,-1.73737735053009,0.664943455380449,-2.6128196863537,0.00897986652935578,0.0650948525560524,"MT1JP",4498,"MT1JP"
"ENSG00000157766",129.915759356023,-1.73522617833483,0.513404149980349,-3.37984447223741,0.000725268582651219,0.00922382123969279,"ACAN",176,"ACAN"
"ENSG00000101448",48.2543916367572,-1.73257463514539,0.491581184979152,-3.52449338600879,0.00042429340690061,0.00591489847715092,"EPPIN",57119,"EPPIN"
"ENSG00000253939",5.10326062327357,-1.72035618437832,0.624611344134052,-2.75428264397501,0.00588209458931153,0.0474223442003363,"RP11-44K6.3",NA,"RP11-44K6.3"
"ENSG00000231422",5.74480817846658,-1.71772782869366,0.703179245296994,-2.44280223027368,0.0145737211981711,0.0923629480503754,"LINC01516",NA,"LINC01516"
"ENSG00000197067",9.37423325390555,-1.71686207840184,0.667422330537933,-2.57237733867561,0.0101002739923954,0.070964399378973,"OR2T32P",NA,"OR2T32P"
"ENSG00000175161",128.694630203839,-1.71219197622525,0.552611364921461,-3.09836547872771,0.00194591289416988,0.0202326752860739,"CADM2",253559,"CADM2"
"ENSG00000183186",625.356947885687,-1.71127216531041,0.537645870162108,-3.18289837285355,0.00145808781875852,0.0161554105196473,"C2CD4C",126567,"C2CD4C"
"ENSG00000237803",2.85220460289052,-1.70476798928391,0.70397981281321,-2.42161487908496,0.0154517162877897,0.0964589155319905,"LINC00211",NA,"LINC00211"
"ENSG00000235902",6.85104834609962,-1.69549574180782,0.504047149008897,-3.36376417393027,0.000768872119046914,0.00968220572959235,"RP11-626E13.1",NA,"RP11-626E13.1"
"ENSG00000168389",1167.22981074833,-1.69302649485765,0.578318118544994,-2.92750035070176,0.00341698675496946,0.031159453752957,"MFSD2A",84879,"MFSD2A"
"ENSG00000254185",38.8795281105702,-1.69039491868035,0.540153158759775,-3.12947335633769,0.00175119952982145,0.0186767302796132,"RP11-419L20.2",NA,"RP11-419L20.2"
"ENSG00000144834",18.2501186002784,-1.68686905003219,0.4249508431957,-3.96956277894793,7.20046342989961e-05,0.00132201834319964,"TAGLN3",29114,"TAGLN3"
"ENSG00000151025",60.7678535744567,-1.68255508080523,0.475843850653257,-3.53593952826196,0.000406327693458961,0.0057093424475013,"GPR158",57512,"GPR158"
"ENSG00000259125",5.28424716230954,-1.67982668410653,0.59234358071476,-2.83589919566537,0.00456968667893592,0.0390461448384967,"LRP1-AS",105751187,"LRP1-AS"
"ENSG00000160886",32.5850733619377,-1.67900085220623,0.551389405198396,-3.0450364776271,0.0023265209050837,0.0232142845782429,"LY6K",54742,"LY6K"
