"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","genSYMBOL","ENTREZID","GENENAME"
"ENSG00000237914",22.2690134820981,3.09599464311112,0.912150732440511,3.39416999077292,0.000688369491027337,0.0845738405226086,"SIRPG-AS1",101929010,"SIRPG-AS1"
"ENSG00000088340",1491.70282350889,1.82452155645378,0.500396461136351,3.64615199777886,0.000266196557956609,0.050262009074462,"FER1L4",NA,"FER1L4"
"ENSG00000101447",122.82934126412,-1.46664922992053,0.419683836062248,-3.49465265015115,0.000474679077410907,0.0684621378061449,"FAM83D",81610,"FAM83D"
"ENSG00000124256",504.426203326803,2.17136129440151,0.535246799781603,4.05674783163111,4.97607570276394e-05,0.0227681201724051,"ZBP1",81030,"ZBP1"
"ENSG00000180509",55.2945348328091,-1.77800274826029,0.535415073001328,-3.32079322738058,0.000897620120453099,0.0976272244122309,"KCNE1",3753,"KCNE1"
"ENSG00000227039",1257.2474030401,2.09041112559747,0.627295626862683,3.33241782037016,0.000860948932155094,0.0948444727692716,"ITGB2-AS1",100505746,"ITGB2-AS1"
"ENSG00000241717",5.35188881866454,2.34441435270471,0.628292914167806,3.7314034582261,0.000190415981984583,0.0444621017729126,"VWFP1",NA,"VWFP1"
"ENSG00000211640",1369.33515477591,4.31301577774199,1.06043557647154,4.06721150575972,4.75790559738706e-05,0.0221518067970978,"IGLV6-57",NA,"IGLV6-57"
"ENSG00000211644",3048.36147699826,2.86956351463552,0.786483200186241,3.64860115760388,0.000263672080511748,0.050262009074462,"IGLV1-51",NA,"IGLV1-51"
"ENSG00000211645",21.3987865063432,2.89215115516085,0.751314687149124,3.84945377034377,0.000118381522982114,0.0349067650766594,"IGLV1-50",NA,"IGLV1-50"
"ENSG00000211648",2362.94947154308,3.67991926948089,0.902998474039512,4.07522202448359,4.59704658238064e-05,0.0217850753934317,"IGLV1-47",NA,"IGLV1-47"
"ENSG00000253818",102.314981777066,6.20654844158111,1.45384767826385,4.26905000735208,1.96307258268014e-05,0.0130240050497914,"IGLV1-41",NA,"IGLV1-41"
"ENSG00000211653",4283.1746177118,4.2801694818199,0.888492124883737,4.81734093296548,1.45483986691962e-06,0.00386085403883129,"IGLV1-40",NA,"IGLV1-40"
"ENSG00000211660",2620.74230871201,3.75268821842749,0.899906875572524,4.17008506134595,3.04485969542686e-05,0.0160785482484287,"IGLV2-23",NA,"IGLV2-23"
"ENSG00000254709",116.255474432666,4.76355226964535,1.06607425266483,4.46831190016834,7.88392954360586e-06,0.00821746143053414,"IGLL5",100423062,"IGLL5"
"ENSG00000211679",6141.36315248072,2.76636293796445,0.772186267772645,3.58250729573832,0.000340312109151001,0.0571595110927168,"IGLC3",NA,"IGLC3"
"ENSG00000211685",662.372543503387,3.28164294171373,0.969803908329792,3.38382111427599,0.000714845612524483,0.0866236203889256,"IGLC7",NA,"IGLC7"
"ENSG00000225783",2665.36696143467,1.80364508871289,0.428005532513554,4.21406956615865,2.50809977588524e-05,0.0150328932463473,"MIAT",440823,"MIAT"
"ENSG00000100385",1007.33811286628,1.78446126151159,0.475099947775882,3.75597023292744,0.000172671217814472,0.0416577161669133,"IL2RB",3560,"IL2RB"
"ENSG00000183473",25.2313339602848,2.88856742958772,0.79437696711787,3.63626785412462,0.000276616701221394,0.0502798220343381,NA,NA,NA
"ENSG00000128340",908.340980404272,1.74587015908081,0.508517683585128,3.43325358279018,0.000596384033481996,0.0783506904977486,"RAC2",5880,"RAC2"
"ENSG00000100351",402.747157427563,1.38714682378861,0.41824242858159,3.31660952833724,0.000911168644372211,0.0984135009910366,"GRAP2",9402,"GRAP2"
"ENSG00000167077",540.046386658158,1.61169235506228,0.446285414242767,3.61134893417235,0.000304608498175163,0.0524382574143032,"MEI1",150365,"MEI1"
"ENSG00000159958",221.364532002742,3.35215673964768,1.00195063214679,3.34563064496035,0.000820956739366071,0.0919263710940793,"TNFRSF13C",100616259,"TNFRSF13C"
"ENSG00000223511",55.5105917997297,2.42915080884806,0.626677845655874,3.87623533476876,0.000106085084489352,0.0331210114373931,"RP13-297E16.4",NA,"RP13-297E16.4"
"ENSG00000102096",2746.78728006731,1.70740251380598,0.438441670447071,3.89425236899808,9.85020585345898e-05,0.0326755953673868,"PIM2",11040,"PIM2"
"ENSG00000147168",1833.94609187884,1.78801499935647,0.504607074268935,3.54338076204523,0.000395031901984496,0.0616668036168504,"IL2RG",3561,"IL2RG"
"ENSG00000147138",242.308026702309,2.27203145275398,0.597049507965185,3.80543225049684,0.000141556759058459,0.0371943888306276,"GPR174",84636,"GPR174"
